Symbol,Date,Open,High,Low,Close,Volume
APAC,22-Jan-2004,2.98,3,2.91,2.95,110431
APOG,22-Jan-2004,11.37,11.6,11.2,11.3,93334
APTM,22-Jan-2004,2.65,2.825,2.65,2.75,121500
ARKR,22-Jan-2004,14.1,14.1,14.1,14.1,5000
ARLP,22-Jan-2004,7.9675,8.2525,7.955,8.2475,54043
ARNA,22-Jan-2004,60.2,61,57,58.3,238880
AROW,22-Jan-2004,27.3301,27.3786,27.1845,27.1845,11516
ARRY,22-Jan-2004,7.37,7.79,7.35,7.73,92528
ARTL,22-Jan-2004,4.851,4.851,4.851,4.851,0
ARTNA,22-Jan-2004,19.743,19.803,19.376,19.383,4150
ARTW,22-Jan-2004,4.72,4.72,4.72,4.72,0
ARWR,22-Jan-2004,7,15,7,8.4,2760
ASML,22-Jan-2004,21.16,21.3,20.62,20.71,3166759
ASRV,22-Jan-2004,6.4,6.4,6.09,6.22,45880
ASTE,22-Jan-2004,14.84,14.84,14.221,14.221,19355
ASYS,22-Jan-2004,6.1577,6.45,6.14,6.45,10896
ATLO,22-Jan-2004,19.47,19.47,19.47,19.47,0
ATRI,22-Jan-2004,45.25,45.25,45.25,45.25,0
ATRO,22-Jan-2004,4.1667,4.6583,4.1667,4.4417,18664
ATRS,22-Jan-2004,37.69,37.85,37.48,37.66,179543
ATVI,22-Jan-2004,3.497,3.5645,3.45,3.5045,2032483
AUBN,22-Jan-2004,19.99,19.99,19.99,19.99,500
AUDC,22-Jan-2004,13.94,14.57,13.6,14.33,558725
AVCT,22-Jan-2004,38.46,39.09,38.4,38.68,321129
AVID,22-Jan-2004,52.7,53.47,51.9,51.92,509930
AWRE,22-Jan-2004,3.89,4.11,3.53,3.85,130908
AXTI,22-Jan-2004,4.35,4.45,4.09,4.16,189096
AZPN,22-Jan-2004,11.42,11.59,11.02,11.2,805700
BANF,22-Jan-2004,28.36,28.61,28.35,28.35,454
BANR,22-Jan-2004,181.51,181.51,175.35,175.35,13769
BBBY,22-Jan-2004,40.16,40.46,39.76,39.85,2913394
BBGI,22-Jan-2004,16.6,16.91,16.6,16.88,20335
BBSI,22-Jan-2004,11.0733,11.28,11.0733,11.1793,10486
BCPC,22-Jan-2004,4.4827,4.4827,4.4513,4.4513,70200
BCRX,22-Jan-2004,7.14,7.35,7.13,7.24,86535
BDSI,22-Jan-2004,3.39,3.4,3.05,3.09,47281
BELFA,22-Jan-2004,33.35,33.35,32.5,32.89,14935
BELFB,22-Jan-2004,37.75,38.45,37.58,37.78,43698
BGFV,22-Jan-2004,23.75,24.15,23.75,24,132400
BIIB,22-Jan-2004,41.5053,41.9106,40.9342,40.971,7874633
BJRI,22-Jan-2004,13.44,13.75,13.35,13.5,101786
BKSC,22-Jan-2004,13.1818,13.1818,13.1818,13.1818,0
BLDP,22-Jan-2004,12.83,12.859,12.46,12.468,356109
BLUE,22-Jan-2004,5.1,5.15,5.02,5.03,173930
BMRC,22-Jan-2004,13.6508,13.8857,13.6508,13.8857,6299
BMRN,22-Jan-2004,8.64,8.72,8.45,8.45,222868
BMTC,22-Jan-2004,22.74,22.75,22.65,22.65,14892
BNSO,22-Jan-2004,9,9,8.22,8.25,27806
BOKF,22-Jan-2004,38.835,38.835,38.4369,38.835,22613
BOOM,22-Jan-2004,1.42,1.43,1.42,1.43,2900
BOSC,22-Jan-2004,11.16,11.88,11.16,11.8,2887
BPOP,22-Jan-2004,236.7,237.35,235,236.4,571930
BPOPN,22-Jan-2004,25.3,25.49,25,25.49,191215
BRID,22-Jan-2004,8.03,8.25,8.03,8.25,2945
BRKL,22-Jan-2004,15.6,15.68,15.37,15.4,297594
BRKR,22-Jan-2004,6.45,6.6,6.04,6.07,181606
BRKS,22-Jan-2004,26.77,27.5,25.52,25.66,1049749
BRLI,22-Jan-2004,10.55,10.995,10.53,10.6295,633715
BSET,22-Jan-2004,21.95,21.95,19.65,20.94,47184
BSML,22-Jan-2004,13.08,13.2116,12.576,12.952,41332
BSQR,22-Jan-2004,6.52,6.76,6.2,6.4,27400
BSRR,22-Jan-2004,16.76,17.1,16.65,16.7,14509
BUSE,22-Jan-2004,18.1467,18.1533,17.84,17.84,5506
BYFC,22-Jan-2004,14,14,14,14,0
CAAS,22-Jan-2004,15.5,15.8,15.4,15.7,16726
CACC,22-Jan-2004,16.38,17.07,16.31,16.78,124700
CAKE,22-Jan-2004,28.3333,28.566,28.2333,28.3267,477714
CALM,22-Jan-2004,8.0925,8.1875,7.5825,7.9025,614756
CAMP,22-Jan-2004,16.37,16.37,14.67,14.84,522672
CAMT,22-Jan-2004,5.1,5.55,4.98,5.55,545750
CASA,22-Jan-2004,4.4,4.76,4.4,4.76,33250
CASH,22-Jan-2004,7.4833,7.49,7.4833,7.49,2272
CASS,22-Jan-2004,20.192,20.192,20.192,20.192,0
CASY,22-Jan-2004,18.15,18.29,17.41,17.41,284546
CATY,22-Jan-2004,27.875,27.995,27.47,27.47,68726
CBAN,22-Jan-2004,15.8,15.8,15.8,15.8,0
CBRL,22-Jan-2004,38.53,38.53,37.33,37.4,725528
CBSH,22-Jan-2004,46.3619,46.4857,46.0381,46.2952,164437
CCBG,22-Jan-2004,35.92,35.928,35.288,35.504,6558
CCMP,22-Jan-2004,58.27,58.27,47.72,49.2,6477339
CCNE,22-Jan-2004,17.2,17.2,17.172,17.2,11457
CCRN,22-Jan-2004,19.4,19.6,18.73,18.9,269054
CDZI,22-Jan-2004,5.25,5.5,5.05,5.5,2512
CECE,22-Jan-2004,1.9,2,1.89,2,19715
CENT,22-Jan-2004,31.31,31.6,31.26,31.45,377227
CENX,22-Jan-2004,24.781,25.53,23.35,25.06,257599
CERN,22-Jan-2004,4.9175,5,4.7538,4.765,420433
CERS,22-Jan-2004,4.76,4.76,4.5,4.52,107437
CEVA,22-Jan-2004,11.21,11.61,10.89,11,57692
CFFI,22-Jan-2004,42.03,43,42.03,42.11,2411
CFFN,22-Jan-2004,38.51,38.8,38.51,38.69,22800
CGEN,22-Jan-2004,6.75,6.96,6.56,6.84,145480
CGNX,22-Jan-2004,7.7675,7.8375,7.58,7.5875,141262
CHCO,22-Jan-2004,35.179,35.2,34.28,34.281,10451
CHDN,22-Jan-2004,12.0867,12.0867,11.89,12.0833,4911
CHKP,22-Jan-2004,20.94,21.52,20.13,21.07,8723311
CHNR,22-Jan-2004,10.99,10.99,10.24,10.31,46507
CHRS,22-Jan-2004,6.12,6.17,5.9,6.03,383555
CHRW,22-Jan-2004,19.47,19.64,19.35,19.36,517600
CHSCP,22-Jan-2004,28.5,28.6,28.35,28.6,2025
CHTR,22-Jan-2004,5.35,5.49,5.28,5.3,5450751
CINF,22-Jan-2004,39.2925,39.3923,38.9297,39.0658,231716
CLBK,22-Jan-2004,27,27.25,27,27.25,967
CLRO,22-Jan-2004,4.5,4.5,4.25,4.5,34300
CLWT,22-Jan-2004,5.28,5.28,5.1088,5.2533,2250
CMCO,22-Jan-2004,9.55,9.85,9.55,9.85,49290
CMCSA,22-Jan-2004,11.986,12.1225,11.866,11.9725,8628258
CMLS,22-Jan-2004,167.2,169.52,162,163.28,478848
CMTL,22-Jan-2004,23.3733,23.4667,22.0733,22.54,2098315
CNBKA,22-Jan-2004,36.9,36.93,35.27,35.36,1833
CNET,22-Jan-2004,8.85,8.92,8.6,8.62,1331529
CNOB,22-Jan-2004,19.35,19.35,18.38,18.38,3800
CNTY,22-Jan-2004,3.22,3.359,3.2,3.359,13245
COCO,22-Jan-2004,31.405,31.405,30.42,30.525,1183912
COHR,22-Jan-2004,26.83,27.23,26.33,26.34,209670
COHU,22-Jan-2004,22.26,22.63,21.54,21.65,94320
COKE,22-Jan-2004,54.5,54.5,52.98,53.32,8589
COLB,22-Jan-2004,20.9524,21.7619,20.7333,20.7333,23158
COLM,22-Jan-2004,27.42,27.45,27.275,27.375,143916
COMS,22-Jan-2004,8.77,8.8,8.5,8.66,5976800
CONN,22-Jan-2004,16.7,16.7,16.25,16.45,14776
COOL,22-Jan-2004,529.2,564.48,529.2,555.66,1578
COOP,22-Jan-2004,11.756,11.828,11.756,11.828,1560
COST,22-Jan-2004,36.62,36.73,36.2,36.5,3359303
CPRT,22-Jan-2004,4.587,4.6175,4.48,4.5,1007035
CPSI,22-Jan-2004,21.4,21.9,21.4,21.71,26369
CPSS,22-Jan-2004,3.73,3.73,3.6,3.62,11150
CRAI,22-Jan-2004,33.05,33.05,32.3,32.65,46834
CRESY,22-Jan-2004,12.05,12.5,12.05,12.46,231130
CRIS,22-Jan-2004,31.3,31.3,29.5,30.045,556447
CRMT,22-Jan-2004,22.84,23,22.1,22.32,83178
CRNT,22-Jan-2004,8,8.33,7.671,7.9,115178
CRUS,22-Jan-2004,8.15,8.59,7.91,7.96,2512416
CRVL,22-Jan-2004,13.34,13.3435,11.716,11.826,76460
CSCO,22-Jan-2004,28.52,28.56,27.91,28.22,43476850
CSGP,22-Jan-2004,41,41.4,40.361,40.39,90138
CSGS,22-Jan-2004,14.63,15.72,14.51,14.61,847376
CSPI,22-Jan-2004,6.45,6.6,5.99,6.5,26695
CSTL,22-Jan-2004,3.46,3.46,3.271,3.31,5188
CSTR,22-Jan-2004,18.1,18.447,17.81,17.91,109394
CSWC,22-Jan-2004,17.7903,17.7903,17,17,1239
CSX,22-Jan-2004,5.8117,5.8833,5.8,5.8833,704900
CTAS,22-Jan-2004,45.58,46.22,45.24,45.61,942560
CTBI,22-Jan-2004,27.7727,27.7727,26.9727,27,11772
CTEC,22-Jan-2004,7.91,8.63,7.9,8.4,125141
CTHR,22-Jan-2004,4.0762,4.2095,3.8571,3.9238,63734
CTIB,22-Jan-2004,2.24,2.25,2.15,2.16,1700
CTIC,22-Jan-2004,1968,1970,1902,1924,54200
CTSH,22-Jan-2004,6.9625,6.969,6.85,6.9565,3989448
CTXS,22-Jan-2004,19.1083,19.1959,17.0701,18.0892,10711170
CUBA,22-Jan-2004,5.77,5.77,5.26,5.44,6712
CVBF,22-Jan-2004,12.96,12.96,12.224,12.224,58131
CVCO,22-Jan-2004,14.625,14.7395,14.5,14.5,13700
CVCY,22-Jan-2004,10.5,10.5,10.5,10.5,303
CVGW,22-Jan-2004,10.83,10.93,10.83,10.92,7120
CVLY,22-Jan-2004,19.0749,19.0749,19.0749,19.0749,424
CWBC,22-Jan-2004,8.6,8.61,8.55,8.55,3600
CWCO,22-Jan-2004,9.97,10.03,9.885,10.03,6849
CWST,22-Jan-2004,14.82,14.82,14.2,14.23,69130
CYAN,22-Jan-2004,8.36,8.44,8,8.08,30800
CYBE,22-Jan-2004,13,13,12.75,13,32851
CYTO,22-Jan-2004,13.65,14.16,13.65,13.96,38073
CZNC,22-Jan-2004,26.7327,26.7327,26.7327,26.7327,802
DAIO,22-Jan-2004,3.3,3.59,3.3,3.3,11400
DAKT,22-Jan-2004,13.465,13.5,13.25,13.3,153868
DCOM,22-Jan-2004,20.5733,21.02,20.5467,21.0067,334645
DCTH,22-Jan-2004,486.4,486.4,458.24,465.92,206615
DDMX,22-Jan-2004,12.95,12.99,12.75,12.8,350300
DENN,22-Jan-2004,0.56,0.6,0.56,0.595,67000
DGICA,22-Jan-2004,12.91,12.938,12.853,12.887,35880
DGICB,22-Jan-2004,15.3679,16.0954,15.3679,16.0954,2799
DGII,22-Jan-2004,10.73,10.75,10.3,10.55,260668
DHIL,22-Jan-2004,8,8.14,7.7,7.7,1699
DIOD,22-Jan-2004,11.256,11.345,11.011,11.194,230700
DISH,22-Jan-2004,35.8,36.2,35.5,35.94,1867788
DJCO,22-Jan-2004,33.75,33.75,33.75,33.75,0
DLTR,22-Jan-2004,10.6167,10.8,10.55,10.6334,798541
DMLP,22-Jan-2004,19.21,19.26,19.2,19.26,2250
DMRC,22-Jan-2004,12.85,13.4,12.6,13.29,134503
DRIV,22-Jan-2004,25.83,27.11,25.83,26.25,1088981
DRRX,22-Jan-2004,3.1,3.1,2.88,2.98,143218
DSGX,22-Jan-2004,3.26,3.31,3.03,3.1,134801
DSPG,22-Jan-2004,27.73,28.49,27.52,27.53,218973
DSWL,22-Jan-2004,18.34,18.34,18.2067,18.3267,6000
DWSN,22-Jan-2004,8.61,8.61,8.6,8.6,5300
DXPE,22-Jan-2004,4.01,4.01,3.97,3.97,621
DXYN,22-Jan-2004,8.9,9,8.85,8.9,21428
DYNT,22-Jan-2004,8.35,9.25,8.35,9.05,85943
EBAY,22-Jan-2004,14.1432,14.6695,14.0379,14.5937,36411940
EBIX,22-Jan-2004,1.8756,1.91,1.8444,1.8822,11663
ECHO,22-Jan-2004,13,13.04,12.72,12.8,15720
ECOL,22-Jan-2004,6.6,6.95,6.26,6.5,130483
ECPG,22-Jan-2004,16.74,16.77,15.81,16.04,55852
EDAP,22-Jan-2004,1.72,1.79,1.66,1.66,16900
EDUC,22-Jan-2004,5.21,5.275,5.175,5.275,3767
EEFT,22-Jan-2004,17.49,18.12,17.43,17.479,84356
EFSC,22-Jan-2004,13.5,13.5,13.5,13.5,450
EGBN,22-Jan-2004,14.6915,14.8077,14.6915,14.8069,1430
ELSE,22-Jan-2004,5.2,5.2,4.98,5.01,31200
ELTK,22-Jan-2004,2.21,2.21,1.95,2.04,35828
EMKR,22-Jan-2004,29.52,29.92,28,28.52,177682
ENDP,22-Jan-2004,22.45,22.5,21.64,22.29,469566
ENTG,22-Jan-2004,14.25,14.38,13.84,13.91,338427
EPAY,22-Jan-2004,9.98,10.23,9.98,10.11,15872
EPIX,22-Jan-2004,399,399,389,395,308177
EQIX,22-Jan-2004,35.789,35.79,32.67,34,329899
ERES,22-Jan-2004,23.4,23.4,22.4,22.8333,1669860
ERIE,22-Jan-2004,42.25,43.07,42.25,42.69,34036
ESBK,22-Jan-2004,26.0165,26.0331,26.0165,26.0331,605
ESCA,22-Jan-2004,17.285,17.475,17,17.475,2258
ESGR,22-Jan-2004,45.231,47.5,45.231,46.55,1330
ESLT,22-Jan-2004,19.2,19.54,18.95,18.96,12508
EVOL,22-Jan-2004,12.23,12.25,11.49,11.65,472378
EWBC,22-Jan-2004,25.075,25.075,24.73,24.75,397296
EWEB,22-Jan-2004,5.35,5.54,5.2,5.28,44166
EXAS,22-Jan-2004,9.85,9.92,9.6,9.72,168443
EXEL,22-Jan-2004,8.1,8.35,7.7,7.7,331595
EXPD,22-Jan-2004,19.58,19.595,19.14,19.175,702692
EXPO,22-Jan-2004,11.925,12.25,11.925,12.205,13056
EXTR,22-Jan-2004,9.73,10.15,9.59,9.63,4032592
EZPW,22-Jan-2004,3.46,3.603,3.42,3.437,134335
FARM,22-Jan-2004,33,33.2,30.607,30.607,29960
FARO,22-Jan-2004,33,33.8,30.65,31.02,674595
FAST,22-Jan-2004,6.4113,6.5013,6.352,6.3663,255173
FBNC,22-Jan-2004,22.2933,22.5,21.9333,22.2,4441
FCAP,22-Jan-2004,24,24,24,24,100
FCBC,22-Jan-2004,33.5,33.5,32.89,32.89,3414
FCCO,22-Jan-2004,24,24,24,24,300
FCCY,22-Jan-2004,32.71,32.71,32.05,32.05,5400
FCEL,22-Jan-2004,2129.76,2158.56,2018.88,2060.64,590128
FCFS,22-Jan-2004,5.117,5.209,5.019,5.105,291787
FCNCA,22-Jan-2004,120.99,122.1,119.86,120,3160
FELE,22-Jan-2004,16.125,16.1775,15.75,15.93,31272
FFBC,22-Jan-2004,17.1,17.2,17.01,17.02,173306
FFIC,22-Jan-2004,18.49,18.5,17.7,17.88,22541
FFIN,22-Jan-2004,5.4238,5.4238,5.2725,5.2725,8869
FFIV,22-Jan-2004,8.998,9.803,8.87,9.013,5563261
FISI,22-Jan-2004,28.75,28.97,26.501,26.501,24258
FISV,22-Jan-2004,9.3125,9.5375,9.2875,9.4825,1904070
FITB,22-Jan-2004,56.84,57.68,56.75,57.49,3417903
FLEX,22-Jan-2004,18.11,18.25,17.35,17.5,11739400
FLIC,22-Jan-2004,32.2,32.4133,31.5867,32.1133,2042
FLWS,22-Jan-2004,11.1,11.12,10.75,10.83,123900
FLXS,22-Jan-2004,21.59,21.59,21.47,21.47,3100
FMBI,22-Jan-2004,33,33,32.79,32.85,50284
FNLC,22-Jan-2004,16.1333,16.3327,16.1333,16.3327,1800
FONR,22-Jan-2004,1.37,1.58,1.36,1.52,5169191
FORD,22-Jan-2004,2.61,2.65,2.43,2.549,459761
FORM,22-Jan-2004,21.69,21.83,19.94,20.4,795805
FORR,22-Jan-2004,17.52,17.57,16.82,16.82,53137
FORTY,22-Jan-2004,18.9,18.9,17.51,18.4,5200
FOSL,22-Jan-2004,19.8067,20.3333,19.8067,20.02,472159
FRBK,22-Jan-2004,8.6524,8.6524,8.4883,8.5953,23807
FRME,22-Jan-2004,26.24,26.24,25.5,25.5,13800
FSII,22-Jan-2004,7.97,8.11,7.96,8.01,203850
FSTR,22-Jan-2004,7.67,7.97,7.62,7.85,2941
FTEK,22-Jan-2004,3.9,4.1,3.9,4.05,61306
FULT,22-Jan-2004,16.4266,16.5105,16.2666,16.381,154831
FUNC,22-Jan-2004,26.6,26.6,26.14,26.14,2260
FUND,22-Jan-2004,9.22,9.25,9.13,9.198,27254
FWRD,22-Jan-2004,19.6667,19.7333,19.1267,19.5867,188125
GABC,22-Jan-2004,11.98,11.98,11.68,11.7333,4830
GAIA,22-Jan-2004,5.46,5.79,5.46,5.65,4868
GBCI,22-Jan-2004,13.874,14.049,13.66,13.775,52583
GCBC,22-Jan-2004,8.6,8.9375,8.6,8.775,9648
GENE,22-Jan-2004,121.4,121.4,106.6,108.2,1021504
GERN,22-Jan-2004,11.9,11.9,11.37,11.7,1088040
GFED,22-Jan-2004,19.3,19.3,18.7,18.7,4644
GGAL,22-Jan-2004,8.35,8.98,8.35,8.66,312421
GIFI,22-Jan-2004,17,17,16.27,16.31,88245
GIGM,22-Jan-2004,9.8,10.7,9.75,10,2177417
GIII,22-Jan-2004,3.305,3.305,3.1715,3.1715,4212
GILD,22-Jan-2004,8.2815,8.3125,8.075,8.15,6541794
GLAD,22-Jan-2004,23.4,23.4,23.07,23.07,16557
GLBL,22-Jan-2004,5.39,5.4,5,5.05,255143
GLBZ,22-Jan-2004,24.4,24.7,24.4,24.7,2420
GLNG,22-Jan-2004,17.27,17.4,16.98,16.98,426997
GNSS,22-Jan-2004,21.85,22.18,18.85,19.03,7206461
GNTX,22-Jan-2004,10.8175,10.8763,10.7275,10.7725,834260
GOOD,22-Jan-2004,16.95,16.95,16.85,16.85,17345
GPRO,22-Jan-2004,38.501,39.38,37.5,38.4,565321
GRIL,22-Jan-2004,2.839,2.84,2.82,2.82,500
GRIN,22-Jan-2004,3.5,3.67,3.46,3.67,3690
GRMN,22-Jan-2004,28.815,29.25,28.105,28.105,402972
GROW,22-Jan-2004,1.98,2.05,1.98,2.045,5100
GSBC,22-Jan-2004,23.725,23.725,23.175,23.25,5480
GT,22-Jan-2004,10.74,11.97,10.35,10.36,8213600
GTIM,22-Jan-2004,3.59,3.59,3.301,3.41,5031
GYRO,22-Jan-2004,26.57,27.5,26.57,27.5,700
HAFC,22-Jan-2004,10.815,10.875,10.685,10.75,78256
HAIN,22-Jan-2004,11.575,11.915,11.525,11.525,286811
HAS,22-Jan-2004,21.61,21.76,21.3,21.39,554700
HBAN,22-Jan-2004,22.69,22.85,22.62,22.66,514003
HBIO,22-Jan-2004,9.39,9.6,9.11,9.22,63945
HBNC,22-Jan-2004,5.5506,5.5506,5.5506,5.5506,1002
HCSG,22-Jan-2004,3.9527,3.994,3.9327,3.9587,104518
HDSN,22-Jan-2004,1.27,1.33,1.22,1.33,5900
HELE,22-Jan-2004,27.67,27.8,26.88,27.17,862912
HFWA,22-Jan-2004,21.61,21.85,21.61,21.74,7375
HIBB,22-Jan-2004,14.656,14.785,14.549,14.626,107007
HIFS,22-Jan-2004,44.719,44.719,44.719,44.719,100
HIHO,22-Jan-2004,5.41,5.75,5.41,5.501,20480
HLIT,22-Jan-2004,9.27,9.3,8.6,8.75,1688413
HLTH,22-Jan-2004,9.8,9.91,9.63,9.67,1861282
HMNF,22-Jan-2004,24.539,24.59,24.539,24.57,700
HOFT,22-Jan-2004,22.9495,22.9495,22.555,22.925,37738
HOLX,22-Jan-2004,4.57,4.576,4.388,4.468,182871
HOOK,22-Jan-2004,2.75,2.75,2.71,2.73,4030
HSIC,22-Jan-2004,34.65,35.625,34.65,35.325,800342
HSII,22-Jan-2004,22.84,22.9,22.12,22.67,50208
HSKA,22-Jan-2004,3.24,3.24,3.01,3.2,103586
HSTM,22-Jan-2004,2.98,2.98,2.79,2.85,4025
HTBK,22-Jan-2004,12.4,12.56,12.4,12.52,15597
HTLD,22-Jan-2004,12.295,12.53,11.915,11.915,430059
HTLF,22-Jan-2004,19.87,19.98,19.3,19.3,7409
HUBG,22-Jan-2004,6.25,6.35,5.838,6.132,139182
HURC,22-Jan-2004,5.03,5.04,5,5.04,9500
HWKN,22-Jan-2004,13.28,13.3,13.27,13.28,700
IART,22-Jan-2004,15.85,16.428,15.52,16.355,414430
IBCP,22-Jan-2004,28.8,29,28.4,28.42,111792
IBOC,22-Jan-2004,32.0064,32.608,32.0064,32.3072,49702
ICAD,22-Jan-2004,5.48,5.48,4.99,5.02,538539
ICCC,22-Jan-2004,4,4.04,3.89,4,14900
ICLR,22-Jan-2004,18.53,18.675,18.16,18.25,89895
ICUI,22-Jan-2004,39.4,40.2,39.25,39.4,132127
IDCC,22-Jan-2004,25.21,25.47,24.35,24.64,851054
IDXX,22-Jan-2004,11.72,11.8725,11.625,11.7025,108461
IIVI,22-Jan-2004,6.935,7.1875,6.26,6.3,657310
IKNX,22-Jan-2004,4.7333,5.6333,4.6667,5.2873,10623
ILMN,22-Jan-2004,9.7,10.24,8.43,8.87,1449708
IMGN,22-Jan-2004,7.01,7.15,6.897,6.96,225854
IMKTA,22-Jan-2004,11.25,11.83,11.25,11.67,34700
IMMR,22-Jan-2004,8.09,8.5,7.9,7.99,103777
IMOS,22-Jan-2004,14.27,14.35,13.17,13.39,623003
INCY,22-Jan-2004,9.3,9.53,8.77,8.77,464294
INDB,22-Jan-2004,28.94,28.96,28.13,28.83,36202
INGN,22-Jan-2004,9.6,9.78,9.6,9.69,172877
INMD,22-Jan-2004,4.923,5.163,4.855,5.009,37767
INOD,22-Jan-2004,4,4.22,3.97,4.2,37873
INSM,22-Jan-2004,4.08,4.09,3.92,4,478884
INTC,22-Jan-2004,32.27,32.36,31.59,31.63,52045990
INTG,22-Jan-2004,12,12.001,12,12,400
INTU,22-Jan-2004,12.338,12.488,12.315,12.393,2175567
IPAR,22-Jan-2004,15.728,15.914,14.627,15.234,190554
IRIX,22-Jan-2004,5.84,6.77,5.74,6.45,233952
ISIG,22-Jan-2004,3.03,3.03,2.75,2.81,50831
ISLE,22-Jan-2004,22.9,22.9,22.12,22.19,106948
ISRG,22-Jan-2004,18.64,18.66,18.12,18.34,149680
ISSC,22-Jan-2004,10.7067,10.8,10.5333,10.5667,53809
ITIC,22-Jan-2004,33.5,34.98,33.5,34.3,1950
ITRI,22-Jan-2004,17.9,18.22,17.88,17.9,232417
IVAC,22-Jan-2004,17.54,17.61,17.42,17.61,195091
JAKK,22-Jan-2004,145.6,149.8,145.5,149.7,676550
JBHT,22-Jan-2004,14.15,14.53,14.125,14.45,1790170
JBLU,22-Jan-2004,17.809,18.236,17.649,18.009,3837824
JBSS,22-Jan-2004,48.46,49.76,47.44,47.55,163302
JCTCF,22-Jan-2004,1.215,1.215,1.205,1.205,300
JJSF,22-Jan-2004,19.5,20.655,19.075,19.505,124405
JKHY,22-Jan-2004,19.3,19.42,18.88,18.97,472310
JOUT,22-Jan-2004,15.7,16,15.7,15.91,12250
KELYA,22-Jan-2004,30.42,30.43,29.88,29.88,35291
KELYB,22-Jan-2004,30.41,30.41,30.41,30.41,0
KEQU,22-Jan-2004,11.25,11.25,11,11.17,5900
KFRC,22-Jan-2004,10.45,10.5,10.07,10.08,100859
KIRK,22-Jan-2004,16.21,16.45,15.9,15.9,92167
KLAC,22-Jan-2004,61.71,62.74,60.57,60.81,8781448
KLIC,22-Jan-2004,15.82,15.98,14.77,14.78,2676188
KOPN,22-Jan-2004,7.35,7.65,7.09,7.13,557971
KOSS,22-Jan-2004,10.7,10.7,10.7,10.7,300
